FamilyID	GCA_027604705.1_ASM2760470v1_protein.faa<1>	GCA_001574975.1_Ganpr1_protein.faa<2>	GCF_000182565.1_S_punctatus_V1_protein.faa<3>	GCF_000002945.1_ASM294v2_protein.faa<4>	GCF_000146045.2_R64_protein.faa<5>	GCF_000011425.1_ASM1142v1_protein.faa<6>	GCA_023515795.1_ASM2351579v1_protein.faa<7>	GCA_001875675.1_ASM187567v1_protein.faa<8>	GCA_027571585.1_ASM2757158v1_protein.faa<9>	GCA_002794465.1_KSL3_v6_protein.faa<10>	GCF_000760515.2_UGP1.1_protein.faa<11>	GCA_000442015.1_Rozella_k41_t100_protein.faa<12>	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa<13>	GCF_000002865.3_V1.0_protein.faa<14>	GCF_000151315.2_C_owczarzaki_V2_protein.faa<15>	<16>	<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>
family1000	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1002	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1003	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1006	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1007	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1008	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1009	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1010	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1013	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1014	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1017	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1018	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1021	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1022	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1023	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1024	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1026	21	23	5	1	2	24	3	0	0	0	0	2	2	3	4	3	3	5	5	5	5	5	5	2	0	0	0	3
family1030	4	5	3	0	2	2	3	0	0	0	1	1	4	1	5	3	3	3	3	3	3	2	2	1	1	0	0	3
family1031	3	3	6	4	1	5	2	0	0	0	0	1	2	1	3	2	2	3	3	3	3	3	3	1	0	0	0	2
family1033	3	5	3	2	3	3	1	0	0	1	0	0	1	5	3	3	3	3	3	3	3	3	3	1	1	1	0	3
family1035	4	4	3	0	0	2	2	0	1	1	1	4	2	0	1	2	2	2	2	3	2	1	1	2	1	1	1	1
family1036	2	3	3	1	2	3	3	0	0	0	0	1	1	3	3	2	2	2	2	2	2	2	2	1	0	0	0	2
family1037	2	2	3	2	2	3	3	0	0	1	0	0	2	3	2	2	2	2	2	2	2	2	2	1	1	1	0	2
family1038	2	3	2	2	1	8	1	0	0	1	0	0	1	1	2	2	2	2	2	2	2	2	2	1	1	1	0	2
family1039	1	3	3	3	3	2	3	0	0	0	0	2	1	1	1	1	1	1	3	3	3	3	3	1	0	0	0	1
family1040	3	2	2	1	2	0	2	0	0	2	0	2	1	3	3	2	2	2	2	2	2	1	1	2	2	2	1	2
family1042	3	2	3	0	2	2	3	0	0	1	0	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	0	2
family1045	1	4	2	1	1	1	1	0	0	0	0	2	2	2	4	2	1	1	1	2	1	1	1	1	0	0	0	2
family1046	2	2	3	2	2	1	2	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	1	0	0	0	2
family1048	2	1	2	0	0	3	2	0	0	1	2	1	2	1	3	2	2	2	2	2	2	2	2	2	2	1	0	2
family1050	2	1	2	2	2	2	2	0	0	0	0	2	2	1	2	2	2	2	2	2	2	2	2	2	0	0	0	2
family1051	3	2	2	1	1	2	2	0	0	1	0	2	2	0	1	2	2	2	2	2	2	2	2	2	1	1	0	1
family1053	2	2	2	1	1	2	2	0	0	1	0	0	2	2	2	2	2	2	2	2	2	2	2	1	1	1	0	2
family1056	2	2	2	2	1	0	2	0	0	0	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	0	0	2
family1057	1	2	0	1	2	1	2	0	0	0	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	0	0	2
family1058	1	2	1	1	1	0	2	0	0	1	0	1	2	2	4	2	1	1	1	1	1	1	1	1	1	1	0	2
family1059	3	2	3	1	1	1	1	0	0	1	0	0	2	1	2	2	2	2	2	2	1	1	1	1	1	1	0	2
family1060	2	0	3	0	1	1	2	0	0	1	1	2	1	1	2	2	2	2	2	2	2	1	1	2	1	1	0	2
family1062	1	2	1	3	1	3	2	0	0	0	0	1	1	1	1	1	1	1	1	1	2	2	2	1	0	0	0	1
family1063	1	3	2	1	1	2	1	0	0	0	1	0	1	2	2	2	1	1	1	2	1	1	1	1	1	0	0	2
family1064	1	2	2	1	0	1	1	0	0	2	0	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	1	2
family1065	1	2	1	1	0	1	1	0	0	2	0	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	0	2
family1067	1	2	3	2	1	1	2	0	0	0	0	1	1	1	1	1	1	1	2	2	2	2	1	1	0	0	0	1
family1068	2	1	2	1	1	2	2	0	0	0	0	1	1	1	2	2	2	2	2	2	2	2	2	1	0	0	0	2
family1070	2	2	2	0	0	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1072	1	1	1	1	1	1	1	0	0	1	0	0	2	2	3	2	1	1	1	1	1	1	1	1	1	1	0	2
family1074	1	2	2	1	0	1	1	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1075	2	2	1	0	2	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1077	2	2	1	0	1	1	2	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1079	2	2	1	0	0	1	1	0	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
family1081	1	1	1	1	1	1	1	0	0	0	0	1	1	2	3	2	1	1	1	1	1	1	1	1	0	0	0	2
family1082	1	3	1	2	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1083	2	1	1	1	3	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1087	1	0	2	1	1	1	1	1	1	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
family1088	1	0	1	1	2	1	1	1	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1089	2	1	1	1	2	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1090	1	2	0	1	2	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1091	2	1	1	1	1	1	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1092	1	1	1	1	1	1	1	0	0	0	0	1	1	2	2	2	1	1	1	1	1	1	1	1	0	0	0	2
family1095	1	1	2	1	1	1	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1097	2	1	1	1	1	1	1	0	0	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1101	2	2	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1105	2	0	0	1	1	1	1	0	0	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	0	1
family1107	0	0	1	1	1	1	1	0	0	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	0	2
family1108	1	1	2	1	2	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1109	2	2	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1110	1	0	1	1	2	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1111	1	1	1	1	1	1	1	0	0	1	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1112	1	1	1	1	1	1	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1114	1	1	2	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1116	1	1	1	1	1	1	1	0	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1117	1	1	1	1	1	1	0	1	0	1	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1118	1	0	2	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1119	0	1	0	1	2	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1120	1	0	1	1	1	1	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1123	0	1	1	0	0	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1124	1	1	2	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1126	1	1	1	1	1	1	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1127	1	2	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1128	1	1	1	2	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1129	1	1	1	1	1	1	1	0	0	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1131	1	1	1	1	1	0	1	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1132	1	1	2	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1133	2	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1134	1	2	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1135	2	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1136	1	2	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1139	1	0	2	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1140	1	1	0	1	1	1	1	0	0	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1141	2	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1142	1	1	1	1	1	1	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1143	1	2	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1144	1	0	1	0	1	0	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
family1145	1	1	1	1	1	1	1	0	0	0	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1
family1149	2	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1150	1	1	1	2	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1153	0	1	0	1	0	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1155	1	1	1	1	1	1	1	0	0	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1157	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1158	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1159	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1161	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1162	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1163	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1164	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1165	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1166	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1167	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1168	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1169	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1170	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1171	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1173	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1174	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1175	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1176	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1177	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1178	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1179	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1181	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1182	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1183	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1184	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1185	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1187	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1189	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1190	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1191	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1194	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1195	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1197	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1198	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1200	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1202	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1203	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1204	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1205	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1206	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1208	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1209	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1210	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1213	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1214	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1215	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1217	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1218	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1220	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1222	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1224	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1226	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1228	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1230	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1231	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1232	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1234	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1236	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1237	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1238	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1241	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1242	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1243	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1244	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1245	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1246	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1247	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1249	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1250	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1251	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1252	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1254	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1255	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1256	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1257	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1260	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1261	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1262	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1263	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1264	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1266	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1267	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1268	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1269	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1270	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1274	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1275	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1282	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1283	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1284	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1285	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1286	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1287	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1288	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1290	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1292	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1293	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1295	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1297	1	5	4	0	0	0	8	0	0	1	1	1	4	8	2	3	3	3	3	3	3	0	0	1	1	1	0	3
family1298	2	8	2	2	3	9	1	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	3	0	0	0	0	1
family1301	3	3	3	1	0	0	3	0	0	2	0	1	2	3	2	2	2	2	2	2	2	1	0	1	1	1	0	2
family1302	2	2	3	0	1	2	2	0	0	0	0	2	2	2	3	2	2	2	2	2	2	2	2	2	0	0	0	2
family1303	3	3	3	1	2	1	2	0	0	0	0	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	2
family1306	2	2	2	0	0	2	2	0	0	0	2	2	2	1	3	2	2	2	2	2	2	1	1	2	2	0	0	2
family1307	2	2	2	2	2	2	2	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2
family1309	1	4	2	3	2	2	1	0	0	0	0	0	1	1	1	1	1	1	2	2	2	2	2	0	0	0	0	1
family1311	2	3	2	1	1	4	1	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	1	0	0	0	0	1
family1312	2	2	2	0	0	1	2	0	0	1	0	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	0	2
family1313	2	3	2	2	2	2	1	0	0	0	0	1	2	0	1	1	1	2	2	2	2	2	2	1	0	0	0	1
family1316	0	2	2	1	1	2	3	0	0	0	0	2	2	1	1	1	1	1	2	2	2	2	2	1	0	0	0	1
family1319	1	2	3	2	1	2	0	0	0	0	0	1	1	3	1	1	1	1	2	2	2	2	2	1	0	0	0	1
family1321	1	3	2	2	2	2	2	0	0	0	0	1	1	1	0	1	1	1	2	2	2	2	2	1	0	0	0	1
family1322	1	2	4	1	0	1	1	0	0	0	0	1	1	3	2	2	1	1	1	2	1	1	1	1	0	0	0	2
family1323	1	4	2	0	1	2	1	0	0	1	0	0	1	1	2	1	1	1	1	2	1	1	1	1	1	1	0	1
family1324	5	1	2	0	0	0	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1326	1	2	2	2	0	1	2	0	0	1	0	2	2	0	1	1	1	1	2	2	2	2	1	1	1	1	0	1
family1330	2	2	2	1	0	1	1	0	0	0	1	0	1	2	2	2	2	2	2	2	1	1	1	1	1	0	0	2
family1332	1	2	2	1	1	2	0	0	0	0	0	2	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1333	3	2	2	1	1	0	2	0	0	0	0	1	1	1	1	1	1	2	2	2	2	1	1	1	0	0	0	1
family1334	1	1	2	2	2	2	2	0	0	0	0	1	1	0	1	1	1	1	2	2	2	2	2	1	0	0	0	1
family1340	0	1	2	1	1	3	0	0	0	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1
family1341	1	1	1	2	2	2	1	0	0	0	0	0	1	1	2	1	1	1	1	1	1	2	2	0	0	0	0	1
family1344	1	3	1	0	1	1	2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1345	1	2	1	2	2	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1347	1	1	1	2	2	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1349	1	1	1	1	3	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1351	1	3	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
